Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Brandon Montour,20182019,"ANA,BUF",R,D,82,8,27,35,-20,56,0.43,7,29,1,6,0,0,0,2,181,4.4,22:27,--
Travis Sanheim,20182019,PHI,L,D,82,9,26,35,-4,22,0.43,7,30,2,5,0,0,1,2,121,7.4,19:34,--
Bryan Rust,20182019,PIT,R,R,72,18,17,35,10,24,0.49,16,31,0,0,2,4,0,4,141,12.8,15:54,33.3
Frans Nielsen,20182019,DET,L,C,72,10,25,35,-7,14,0.49,10,26,0,8,0,1,0,4,120,8.3,16:41,48.8
Mikkel Boedker,20182019,OTT,L,L,71,7,28,35,-23,6,0.49,5,28,2,7,0,0,0,1,88,8,14:01,38.9
Justin Faulk,20182019,CAR,R,D,82,11,24,35,9,47,0.43,5,25,6,10,0,0,0,3,217,5.1,22:25,--
Jared McCann,20182019,"FLA,PIT",L,L,78,19,16,35,-1,31,0.45,14,28,1,3,4,4,0,2,150,12.7,14:32,46.2
Nick Foligno,20182019,CBJ,L,L,73,17,18,35,12,44,0.48,15,31,2,4,0,0,0,2,141,12.1,17:42,56.6
Nick Bonino,20182019,NSH,L,C,81,17,18,35,27,18,0.43,14,31,3,3,0,1,0,1,118,14.4,16:18,51.8
Vince Dunn,20182019,STL,L,D,78,12,23,35,14,45,0.45,9,27,3,8,0,0,1,4,150,8,17:32,0
Michael Frolik,20182019,CGY,L,R,65,16,18,34,24,26,0.52,14,32,0,0,2,2,0,4,132,12.1,13:22,34.2
Vincent Trocheck,20182019,FLA,R,C,55,10,24,34,-9,54,0.62,6,20,3,13,1,1,0,1,158,6.3,19:40,51.8
Charlie Coyle,20182019,"MIN,BOS",R,C,81,12,22,34,-1,20,0.42,10,29,1,4,1,1,0,2,155,7.7,16:47,45.9
Tyler Toffoli,20182019,LAK,R,R,82,13,21,34,-16,23,0.41,10,29,3,5,0,0,2,3,226,5.8,17:13,47.1
Ilya Kovalchuk,20182019,LAK,R,L,64,16,18,34,-26,10,0.53,12,25,4,9,0,0,1,1,141,11.4,16:14,44.4
Alexander Edler,20182019,VAN,L,D,56,10,24,34,3,54,0.61,6,16,4,17,0,1,2,2,128,7.8,24:34,--
TJ Brodie,20182019,CGY,L,D,79,9,25,34,29,24,0.43,7,29,1,4,1,1,1,1,102,8.8,21:28,0
Danton Heinen,20182019,BOS,L,L,77,11,23,34,13,16,0.44,10,27,1,7,0,0,0,2,114,9.7,13:58,16.7
Jesperi Kotkaniemi,20182019,MTL,L,C,79,11,23,34,1,26,0.43,10,29,1,5,0,0,0,2,134,8.2,13:44,45.7
Conor Sheary,20182019,BUF,L,L,78,14,20,34,-18,12,0.44,10,28,4,6,0,0,1,3,147,9.5,14:37,55.9
Ondrej Palat,20182019,TBL,L,L,64,8,26,34,4,20,0.53,6,26,2,8,0,0,0,1,100,8,14:53,11.8
Noah Hanifin,20182019,CGY,L,D,80,5,28,33,18,12,0.41,3,26,1,5,1,2,0,2,116,4.3,20:46,--
Shea Weber,20182019,MTL,R,D,58,14,19,33,15,28,0.57,9,27,5,6,0,0,0,3,166,8.4,23:29,--
Jeff Carter,20182019,LAK,R,C,76,13,20,33,-20,42,0.43,7,18,5,13,1,2,0,1,174,7.5,18:09,51.3
Richard Panik,20182019,ARI,L,R,75,14,19,33,-3,44,0.44,13,30,0,2,1,1,1,2,140,10,16:37,27.8
Casey Cizikas,20182019,NYI,L,C,73,20,13,33,22,36,0.45,18,30,0,0,2,3,0,3,111,18,14:01,49.1
Anthony Duclair,20182019,"CBJ,OTT",L,L,74,19,14,33,-2,14,0.45,12,25,7,8,0,0,0,3,132,14.4,12:42,13.3
Jesper Bratt,20182019,NJD,L,L,51,8,25,33,-8,6,0.65,7,25,1,8,0,0,0,1,91,8.8,15:10,57.1
Oskar Lindblom,20182019,PHI,L,L,81,17,16,33,-9,20,0.41,15,30,2,3,0,0,0,2,162,10.5,13:45,30
Miro Heiskanen,20182019,DAL,L,D,82,12,21,33,-14,16,0.4,10,24,2,8,0,1,0,4,182,6.6,23:07,--
Alex Iafallo,20182019,LAK,L,L,82,15,18,33,-17,22,0.4,13,27,2,6,0,0,0,2,148,10.1,16:50,29.2
Robert Thomas,20182019,STL,R,C,70,9,24,33,-2,14,0.47,6,26,3,7,0,0,0,0,80,11.3,13:04,44.1
Mark Jankowski,20182019,CGY,L,C,79,14,18,32,6,12,0.41,9,24,0,0,5,8,0,1,99,14.1,12:42,52
J.T. Compher,20182019,COL,R,L,66,16,16,32,-8,31,0.48,9,20,4,9,3,3,0,3,118,13.6,17:29,49.2
Scott Laughton,20182019,PHI,L,C,82,12,20,32,-11,53,0.39,12,30,0,0,0,2,0,1,130,9.2,14:51,54.2
Esa Lindell,20182019,DAL,L,D,82,11,21,32,14,33,0.39,5,23,4,7,2,2,0,1,132,8.3,24:20,--
Mikhail Sergachev,20182019,TBL,L,D,75,6,26,32,12,28,0.43,6,26,0,6,0,0,0,0,128,4.7,17:55,50
Paul Byron,20182019,MTL,L,L,56,15,16,31,16,17,0.55,13,27,0,1,2,3,1,3,94,16,14:34,34.3
Jason Pominville,20182019,BUF,R,R,73,16,15,31,-4,4,0.42,15,29,1,2,0,0,0,3,134,11.9,12:28,51.4
Antoine Roussel,20182019,VAN,L,L,65,9,22,31,5,118,0.48,9,31,0,0,0,0,0,1,84,10.7,13:46,50
Josh Morrissey,20182019,WPG,L,D,59,6,25,31,9,14,0.53,2,19,3,10,1,2,1,2,95,6.3,22:24,--
Oskar Sundqvist,20182019,STL,R,C,74,14,17,31,-1,22,0.42,13,28,0,1,1,2,0,2,113,12.4,13:49,42
Vladislav Namestnikov,20182019,NYR,L,C,78,11,20,31,-7,44,0.4,8,23,1,3,2,5,0,3,119,9.2,15:48,40.7
Valtteri Filppula,20182019,NYI,L,C,72,17,14,31,19,16,0.43,16,30,0,0,1,1,1,4,78,21.8,14:16,49.1
P.K. Subban,20182019,NSH,R,D,63,9,22,31,5,60,0.49,6,20,2,10,1,1,0,1,168,5.4,22:40,--
Dustin Byfuglien,20182019,WPG,R,D,42,4,27,31,4,69,0.74,3,15,1,16,0,0,0,1,115,3.5,24:22,--
Jaccob Slavin,20182019,CAR,L,D,82,8,23,31,0,18,0.38,2,22,5,7,1,2,0,1,146,5.5,23:02,0
Nolan Patrick,20182019,PHI,R,C,72,13,18,31,-8,27,0.43,12,29,1,2,0,0,1,3,115,11.3,15:05,51.2
Tyler Myers,20182019,WPG,R,D,80,9,22,31,11,63,0.39,8,22,0,7,1,2,0,3,156,5.8,20:21,--
Artturi Lehkonen,20182019,MTL,L,L,82,11,20,31,10,32,0.38,11,31,0,0,0,0,0,4,176,6.3,15:33,26.3
Nick Ritchie,20182019,ANA,L,L,60,9,22,31,6,82,0.52,7,22,2,9,0,0,0,2,96,9.4,15:00,33.3
Will Butcher,20182019,NJD,L,D,78,4,26,30,-17,18,0.38,3,16,1,14,0,0,0,1,108,3.7,19:16,--
Marcus Sorensen,20182019,SJS,L,L,80,17,13,30,10,23,0.38,16,28,0,0,1,2,0,1,100,17,12:58,38.7
Nate Schmidt,20182019,VGK,L,D,61,9,21,30,22,8,0.49,8,22,1,8,0,0,0,1,112,8,21:57,--
Jake Gardiner,20182019,TOR,L,D,62,3,27,30,19,26,0.48,3,25,0,5,0,0,0,0,78,3.9,21:13,0
Wayne Simmonds,20182019,"PHI,NSH",R,R,79,17,13,30,-16,99,0.38,12,22,5,8,0,0,0,2,157,10.8,15:40,23.5
Marcus Johansson,20182019,"NJD,BOS",L,C,58,13,17,30,-16,8,0.52,11,21,2,9,0,0,0,1,115,11.3,15:55,32
Tony DeAngelo,20182019,NYR,R,D,61,4,26,30,6,77,0.49,4,20,0,10,0,0,0,0,111,3.6,19:20,--
Colton Sissons,20182019,NSH,R,C,75,15,15,30,20,23,0.4,14,27,1,2,0,1,1,3,111,13.5,16:03,53.1
Radek Faksa,20182019,DAL,L,C,81,15,15,30,-3,54,0.37,13,25,1,3,1,2,0,1,114,13.2,16:26,50.4
Mathieu Perreault,20182019,WPG,L,L,82,15,15,30,-1,44,0.37,11,23,4,7,0,0,0,3,95,15.8,12:14,49.1
Connor Brown,20182019,TOR,R,R,82,8,21,29,11,16,0.35,8,25,0,1,0,3,0,0,85,9.4,13:48,39.2
Brett Pesce,20182019,CAR,R,D,73,7,22,29,35,24,0.4,7,27,0,0,0,2,0,2,98,7.1,20:29,100
Brandon Tanev,20182019,WPG,L,L,80,14,15,29,9,41,0.36,12,26,0,0,2,3,0,0,127,11,14:07,37.5
Evan Rodrigues,20182019,BUF,R,C,74,9,20,29,-7,25,0.39,7,22,2,4,0,3,0,1,168,5.4,15:49,46.4
Kyle Okposo,20182019,BUF,R,R,78,14,15,29,-9,41,0.37,7,18,7,11,0,0,0,2,147,9.5,13:47,47
Loui Eriksson,20182019,VAN,L,L,81,11,18,29,-11,22,0.36,10,26,1,3,0,0,0,2,107,10.3,14:04,33.3
Ryan Murray,20182019,CBJ,L,D,56,1,28,29,20,10,0.52,1,28,0,1,0,0,0,0,71,1.4,21:26,--
Mikko Koivu,20182019,MIN,L,C,48,8,21,29,-2,22,0.6,6,16,2,12,0,1,0,0,89,9,18:18,54.6
Dmitry Orlov,20182019,WSH,L,D,82,3,26,29,3,33,0.35,3,28,0,1,0,0,0,0,101,3,21:38,--
Colin Miller,20182019,VGK,R,D,65,3,26,29,0,44,0.45,2,16,1,13,0,0,0,0,131,2.3,19:39,--
Devin Shore,20182019,"DAL,ANA",L,C,76,10,19,29,-12,13,0.38,6,22,2,5,2,2,0,4,82,12.2,14:16,41.2
Colton Parayko,20182019,STL,R,D,80,10,18,28,20,15,0.35,6,19,4,8,0,1,1,3,176,5.7,22:47,--
Anthony Beauvillier,20182019,NYI,L,L,81,18,10,28,1,8,0.35,17,26,1,2,0,0,0,4,156,11.5,14:39,45.6
Adrian Kempe,20182019,LAK,L,C,81,12,16,28,-10,50,0.35,12,24,0,4,0,0,0,2,118,10.2,14:30,42.6
Jordan Staal,20182019,CAR,L,C,50,11,17,28,6,26,0.56,11,26,0,2,0,0,0,1,121,9.1,18:17,55.8
Hampus Lindholm,20182019,ANA,L,D,76,6,22,28,-5,44,0.37,5,21,1,6,0,1,0,0,125,4.8,24:00,--
Lucas Wallmark,20182019,CAR,L,C,81,10,18,28,-8,36,0.35,8,21,2,7,0,0,0,4,131,7.6,14:48,50.9
Brent Seabrook,20182019,CHI,R,D,78,5,23,28,-6,41,0.36,3,17,2,10,0,1,0,1,165,3,19:06,--
Oscar Klefbom,20182019,EDM,L,D,61,5,23,28,-11,16,0.46,4,17,1,11,0,0,1,2,167,3,23:59,--
Pat Maroon,20182019,STL,L,L,74,10,18,28,-3,64,0.38,8,17,2,11,0,0,0,3,118,8.5,14:10,40
Kevin Shattenkirk,20182019,NYR,R,D,73,2,26,28,-15,20,0.38,1,21,1,7,0,0,0,0,148,1.4,18:56,--
Dominik Simon,20182019,PIT,L,C,71,8,20,28,8,18,0.39,7,25,1,3,0,0,0,0,121,6.6,13:19,31.6
Zack Smith,20182019,OTT,L,C,70,9,19,28,-6,81,0.4,8,25,0,0,1,3,0,1,101,8.9,16:21,49.2
Charlie McAvoy,20182019,BOS,R,D,54,7,21,28,14,45,0.52,6,25,1,2,0,1,1,3,79,8.9,22:10,--
Nikolay Goldobin,20182019,VAN,L,R,63,7,20,27,-10,18,0.43,6,17,1,9,0,1,0,1,105,6.7,14:59,--
Alexander Steen,20182019,STL,L,L,65,10,17,27,2,14,0.42,7,20,2,5,1,2,0,0,114,8.8,15:50,37.9
Niklas Kronwall,20182019,DET,L,D,79,3,24,27,-5,40,0.34,2,19,1,8,0,0,0,0,71,4.2,19:57,--
Sam Bennett,20182019,CGY,L,C,71,13,14,27,-6,93,0.38,9,21,4,6,0,0,0,2,115,11.3,13:17,55.6
Jason Spezza,20182019,DAL,R,C,76,8,19,27,-13,29,0.36,6,15,2,12,0,0,0,1,121,6.6,13:16,58.2
Nick Cousins,20182019,ARI,L,C,81,7,20,27,-8,35,0.33,6,24,1,3,0,0,0,2,144,4.9,13:33,46.7
Brad Richardson,20182019,ARI,L,R,66,19,8,27,6,22,0.41,16,21,0,0,3,6,0,3,128,14.8,15:58,54.9
Mike Matheson,20182019,FLA,L,D,75,8,19,27,-24,44,0.36,8,19,0,6,0,2,1,2,129,6.2,22:19,0
Tanner Pearson,20182019,"LAK,PIT,VAN",L,L,80,18,9,27,-15,25,0.34,15,22,3,5,0,0,0,1,147,12.2,14:03,29.4
Alexander Steen,20182019,STL,L,L,65,10,17,27,2,14,0.42,7,20,2,5,1,2,0,0,114,8.8,15:50,37.9
Brad Richardson,20182019,ARI,L,R,66,19,8,27,6,22,0.41,16,21,0,0,3,6,0,3,128,14.8,15:58,54.9
Alex Goligoski,20182019,ARI,L,D,76,3,24,27,-7,16,0.36,2,18,1,7,0,2,0,0,102,2.9,20:49,100
Nick Cousins,20182019,ARI,L,C,81,7,20,27,-8,35,0.33,6,24,1,3,0,0,0,2,144,4.9,13:33,46.7
Nick Leddy,20182019,NYI,L,D,82,4,22,26,0,18,0.32,4,16,0,10,0,0,0,0,116,3.5,21:33,--
Brock McGinn,20182019,CAR,L,L,82,10,16,26,10,20,0.32,9,25,0,0,1,1,0,0,123,8.1,14:19,42.6
Calle Jarnkrok,20182019,NSH,R,C,79,10,16,26,13,12,0.33,8,23,1,2,1,1,0,1,106,9.4,15:26,50.2
Cody Ceci,20182019,OTT,R,D,74,7,19,26,-22,18,0.35,7,25,0,1,0,0,0,2,132,5.3,22:34,--
Zack Kassian,20182019,EDM,R,R,79,15,11,26,-6,102,0.33,14,25,0,0,1,1,0,3,111,13.5,14:48,0
Tyson Jost,20182019,COL,L,C,70,11,15,26,-2,14,0.37,7,21,4,5,0,0,0,3,114,9.7,13:00,37.7
Neal Pionk,20182019,NYR,R,D,73,6,20,26,-16,35,0.36,4,12,2,13,0,1,0,1,132,4.6,21:10,0
Matt Calvert,20182019,COL,L,L,82,11,15,26,-10,58,0.32,10,22,1,2,0,2,0,0,141,7.8,14:12,43.6
Ryan Hartman,20182019,"NSH,PHI",R,R,83,12,14,26,1,74,0.31,12,26,0,0,0,0,0,2,145,8.3,13:07,25
Leo Komarov,20182019,NYI,L,R,82,6,20,26,18,42,0.32,6,26,0,0,0,0,0,1,78,7.7,13:53,45.7
Nick Bjugstad,20182019,"FLA,PIT",R,C,64,14,12,26,6,30,0.41,12,20,2,6,0,0,0,2,154,9.1,15:07,49.4
Mike Green,20182019,DET,R,D,43,5,21,26,-1,28,0.6,5,23,0,3,0,0,0,0,92,5.4,21:41,--
Ivan Barbashev,20182019,STL,L,C,80,14,12,26,-4,17,0.33,12,24,0,0,2,2,0,1,60,23.3,11:31,45.6
Mathieu Joseph,20182019,TBL,L,R,70,13,13,26,5,26,0.37,13,24,0,0,0,2,0,1,95,13.7,11:22,29.4
Ivan Provorov,20182019,PHI,L,D,82,7,19,26,-16,32,0.32,7,24,0,2,0,0,0,1,145,4.8,25:07,0
Pontus Aberg,20182019,"ANA,MIN",R,L,59,12,13,25,-14,20,0.42,9,18,3,7,0,0,0,1,101,11.9,14:36,10.5
Jordan Martinook,20182019,CAR,L,L,82,15,10,25,1,38,0.3,14,24,0,0,1,1,0,5,146,10.3,14:29,44
Matt Niskanen,20182019,WSH,R,D,80,8,17,25,-3,41,0.31,7,22,1,2,0,1,1,1,143,5.6,21:56,--
Marcus Pettersson,20182019,"ANA,PIT",L,D,84,2,23,25,17,66,0.3,1,19,1,5,0,1,0,0,87,2.3,16:41,100
Michal Kempny,20182019,WSH,L,D,71,6,19,25,24,60,0.35,6,25,0,0,0,0,0,3,111,5.4,19:11,--
Andre Burakovsky,20182019,WSH,L,L,76,12,13,25,2,14,0.33,11,24,1,1,0,0,0,4,100,12,11:08,35
Pavel Zacha,20182019,NJD,L,C,61,13,12,25,-6,15,0.41,7,16,4,6,2,3,0,2,99,13.1,16:05,48.9
Marc-Edouard Vlasic,20182019,SJS,L,D,72,3,22,25,-6,10,0.35,3,24,0,1,0,0,0,0,100,3,21:03,--
Lawson Crouse,20182019,ARI,L,L,81,11,14,25,5,67,0.31,9,23,0,0,2,2,0,1,131,8.4,12:57,41.4
Erik Johnson,20182019,COL,R,D,80,7,18,25,8,38,0.31,7,25,0,0,0,0,1,1,144,4.9,21:49,--
Brady Skjei,20182019,NYR,L,D,78,8,17,25,-4,44,0.32,8,24,0,0,0,1,1,1,126,6.4,21:14,100
Andy Greene,20182019,NJD,L,D,82,5,20,25,-9,16,0.3,5,19,0,2,0,4,0,0,104,4.8,20:50,--
Nick Schmaltz,20182019,"CHI,ARI",R,C,40,7,18,25,-12,8,0.63,2,17,5,8,0,0,1,2,62,11.3,17:50,37
Andrew Copp,20182019,WPG,L,C,69,11,14,25,20,6,0.36,10,24,0,0,1,1,0,2,82,13.4,12:10,55.3
Ryan Donato,20182019,"BOS,MIN",L,C,56,10,15,25,-15,6,0.45,7,17,3,8,0,0,1,1,139,7.2,13:42,39.3
Casey Mittelstadt,20182019,BUF,L,C,77,12,13,25,-19,10,0.32,9,15,3,10,0,0,0,1,118,10.2,13:27,39.7
Jake Virtanen,20182019,VAN,R,R,70,15,10,25,-4,44,0.36,13,23,2,2,0,0,0,1,154,9.7,14:49,33.3
Mattias Janmark,20182019,DAL,L,C,81,6,19,25,-4,24,0.31,6,23,0,1,0,1,0,0,105,5.7,15:13,38.5
Alex Wennberg,20182019,CBJ,L,C,75,2,23,25,-1,12,0.33,0,16,1,6,1,3,0,0,64,3.1,15:05,48.4
Jordan Greenway,20182019,MIN,L,L,81,12,12,24,-12,29,0.3,12,24,0,0,0,0,0,0,109,11,13:38,38.3
Miles Wood,20182019,NJD,L,L,63,10,14,24,-10,91,0.38,9,21,1,3,0,0,0,1,159,6.3,13:42,0
Kenny Agostino,20182019,"MTL,NJD",L,L,63,6,18,24,-3,34,0.38,6,19,0,5,0,0,0,0,79,7.6,12:55,35.7
Jack Roslovic,20182019,WPG,R,C,77,9,15,24,-2,4,0.31,4,17,5,7,0,0,0,0,74,12.2,9:45,43.5
Josh Leivo,20182019,"TOR,VAN",R,L,76,14,10,24,5,32,0.32,11,17,3,7,0,0,0,2,151,9.3,14:02,36.6
Brian Boyle,20182019,"NJD,NSH",L,C,73,18,6,24,-14,38,0.33,10,13,7,9,1,2,0,4,123,14.6,13:26,51.1
David Savard,20182019,CBJ,R,D,82,8,16,24,19,36,0.29,8,24,0,0,0,0,0,1,124,6.5,19:45,--
Matt Nieto,20182019,COL,L,L,64,4,19,23,2,8,0.36,3,20,0,0,1,3,0,1,86,4.7,13:46,52.9
Filip Hronek,20182019,DET,R,D,46,5,18,23,-10,30,0.5,4,17,1,5,0,1,0,0,73,6.9,19:58,--
Brian Dumoulin,20182019,PIT,L,D,76,3,20,23,31,20,0.3,3,19,0,0,0,4,0,0,99,3,21:02,--
Filip Chytil,20182019,NYR,L,C,75,11,12,23,-22,8,0.31,8,16,3,7,0,0,0,2,133,8.3,13:47,38.9
Brett Howden,20182019,NYR,L,C,66,6,17,23,-16,14,0.35,6,21,0,2,0,0,0,1,74,8.1,14:56,48.4
Adam Lowry,20182019,WPG,L,C,78,12,11,23,6,33,0.29,11,20,0,0,1,3,0,3,105,11.4,14:38,57.6
Luke Glendening,20182019,DET,R,C,78,10,13,23,2,15,0.29,9,20,0,0,1,3,0,1,102,9.8,15:47,55.7
Joel Armia,20182019,MTL,R,R,57,13,10,23,0,14,0.4,10,16,2,6,1,1,0,2,134,9.7,15:48,17.2
Cam Fowler,20182019,ANA,L,D,59,5,18,23,-14,20,0.39,4,16,1,6,0,1,1,2,88,5.7,23:22,--
Kyle Turris,20182019,NSH,R,C,55,7,16,23,-6,33,0.42,3,17,4,6,0,0,1,1,78,9,15:42,50.8
Braydon Coburn,20182019,TBL,L,D,74,4,19,23,4,34,0.31,4,23,0,0,0,0,0,0,113,3.5,16:07,--
Ron Hainsey,20182019,TOR,L,D,81,5,18,23,30,21,0.28,4,22,0,0,1,1,0,0,81,6.2,20:15,100
Daniel Sprong,20182019,"PIT,ANA",R,R,63,14,9,23,-16,10,0.37,12,18,2,5,0,0,1,3,125,11.2,11:57,28.6
Troy Stecher,20182019,VAN,R,D,78,2,21,23,9,32,0.29,1,20,0,2,1,1,0,0,105,1.9,19:55,--
Drake Caggiula,20182019,"EDM,CHI",L,C,55,12,11,23,-5,28,0.42,11,22,0,0,1,1,0,2,96,12.5,14:26,37.2
Derick Brassard,20182019,"PIT,FLA,COL",L,C,70,14,9,23,-19,39,0.33,12,18,2,5,0,0,0,0,110,12.7,15:00,48.1
Cal Clutterbuck,20182019,NYI,R,R,73,8,15,23,6,44,0.32,5,19,3,3,0,1,0,2,95,8.4,13:58,44.1
Brendan Leipsic,20182019,"VAN,LAK",L,L,62,7,16,23,-14,24,0.37,6,19,1,4,0,0,0,1,92,7.6,13:47,53.9
Matt Dumba,20182019,MIN,R,D,32,12,10,22,-5,21,0.69,6,10,6,12,0,0,0,1,93,12.9,23:23,--
Jason Dickinson,20182019,DAL,L,C,67,6,16,22,9,23,0.33,6,22,0,0,0,0,2,2,94,6.4,13:22,42.9
Roope Hintz,20182019,DAL,L,L,58,9,13,22,-11,24,0.38,6,16,3,6,0,0,1,3,99,9.1,14:03,54.3
Dylan DeMelo,20182019,OTT,R,D,77,4,18,22,-1,32,0.29,4,18,0,3,0,1,0,0,109,3.7,19:17,--
Jordie Benn,20182019,MTL,L,D,81,5,17,22,15,39,0.27,5,22,0,0,0,0,0,1,93,5.4,18:12,--
Nic Dowd,20182019,WSH,R,C,64,8,14,22,10,20,0.34,8,21,0,0,0,1,0,3,47,17,10:18,51.9
Brenden Dillon,20182019,SJS,L,D,82,1,21,22,19,61,0.27,0,21,0,0,1,1,0,0,71,1.4,17:45,--
Markus Granlund,20182019,VAN,L,C,77,12,10,22,-4,20,0.29,10,18,2,3,0,1,0,1,123,9.8,15:03,42.8
Josh Archibald,20182019,ARI,R,R,68,12,10,22,1,15,0.32,12,21,0,0,0,1,0,1,92,13,13:34,32.4
Jordan Weal,20182019,"PHI,ARI,MTL",R,C,63,8,13,21,-8,18,0.33,6,15,2,6,0,0,0,1,75,10.7,13:28,55.6
Austin Wagner,20182019,LAK,L,L,62,12,9,21,2,16,0.34,12,21,0,0,0,0,0,0,67,17.9,8:56,33.3
Kyle Clifford,20182019,LAK,L,L,72,11,10,21,4,96,0.29,10,20,1,1,0,0,0,2,115,9.6,10:29,37.5
Adam Pelech,20182019,NYI,L,D,78,5,16,21,22,24,0.27,5,21,0,0,0,0,0,0,110,4.6,18:38,--
Markus Nutivaara,20182019,CBJ,L,D,80,5,16,21,3,6,0.26,5,21,0,0,0,0,0,1,99,5.1,17:41,--
Brendan Perlini,20182019,"ARI,CHI",L,L,68,14,7,21,-17,28,0.31,12,17,2,4,0,0,0,0,117,12,11:36,14.3
Troy Brouwer,20182019,FLA,R,R,75,12,9,21,-6,47,0.28,11,20,0,0,1,1,0,1,86,14,12:41,37.3
Sean Kuraly,20182019,BOS,L,C,71,8,13,21,6,38,0.3,8,21,0,0,0,0,1,3,134,6,13:46,53.9
Jakob Chychrun,20182019,ARI,L,D,53,5,15,20,-12,28,0.38,2,12,3,8,0,0,0,0,117,4.3,20:15,--
Ben Hutton,20182019,VAN,L,D,69,5,15,20,-23,43,0.29,4,11,1,8,0,1,0,1,114,4.4,22:21,--
Carter Rowney,20182019,ANA,R,C,62,7,13,20,0,12,0.32,6,19,0,0,1,1,0,0,53,13.2,12:33,49.3
Adam Larsson,20182019,EDM,R,D,82,3,17,20,-28,44,0.24,3,19,0,0,0,1,0,0,117,2.6,21:37,--
Ondrej Kase,20182019,ANA,R,R,30,11,9,20,0,2,0.67,10,16,1,4,0,0,0,2,94,11.7,15:39,33.3
Travis Boyd,20182019,WSH,R,C,53,5,15,20,6,6,0.38,5,18,0,2,0,0,0,1,35,14.3,9:50,36.2
Milan Lucic,20182019,EDM,L,L,79,6,14,20,-9,91,0.25,4,16,2,4,0,0,0,0,74,8.1,13:14,55.6
Jordan Oesterle,20182019,ARI,L,D,71,6,14,20,-3,12,0.28,3,13,3,7,0,0,0,0,77,7.8,18:54,--
David Backes,20182019,BOS,R,R,70,7,13,20,0,31,0.29,5,13,2,7,0,0,0,1,129,5.4,13:02,57
Ryan Reaves,20182019,VGK,R,R,80,9,11,20,1,74,0.25,6,17,3,3,0,0,0,2,95,9.5,10:52,42.6
Oscar Lindberg,20182019,"VGK,OTT",L,L,55,9,11,20,4,28,0.36,9,19,0,1,0,0,0,0,91,9.9,12:28,45.3
Jesper Fast,20182019,NYR,R,R,66,8,12,20,-3,26,0.3,8,20,0,0,0,0,0,1,80,10,15:43,35
Matt Cullen,20182019,PIT,L,C,71,7,13,20,6,14,0.28,5,16,0,0,2,4,0,2,87,8.1,11:31,50
Ben Chiarot,20182019,WPG,L,D,78,5,15,20,6,62,0.26,5,19,0,0,0,1,0,1,111,4.5,18:37,--
Zach Sanford,20182019,STL,L,L,60,8,12,20,8,21,0.33,8,19,0,1,0,0,0,2,77,10.4,12:35,61.5
Adam Erne,20182019,TBL,L,L,65,7,13,20,10,40,0.31,5,18,2,2,0,0,0,3,70,10,10:33,47.8
Danny DeKeyser,20182019,DET,L,D,52,5,15,20,2,39,0.38,5,20,0,0,0,0,1,3,59,8.5,21:58,--
Robert Hagg,20182019,PHI,L,D,82,5,15,20,-3,63,0.24,5,20,0,0,0,0,0,1,86,5.8,16:57,--
Nick Jensen,20182019,"DET,WSH",R,D,80,2,18,20,4,21,0.25,2,19,0,0,0,1,0,0,94,2.1,19:51,--
Radko Gudas,20182019,PHI,R,D,77,4,16,20,6,63,0.26,4,20,0,0,0,0,0,0,136,2.9,17:53,--
Travis Hamonic,20182019,CGY,R,D,69,7,12,19,21,33,0.28,6,16,0,0,1,3,0,1,128,5.5,20:52,0
James Neal,20182019,CGY,L,L,63,7,12,19,-5,28,0.3,5,13,2,6,0,0,0,1,141,5,14:57,45.5
David Kampf,20182019,CHI,L,C,63,4,15,19,-6,14,0.3,4,19,0,0,0,0,0,0,72,5.6,13:55,45.3
Garnet Hathaway,20182019,CGY,R,R,76,11,8,19,14,56,0.25,9,17,0,0,2,2,0,5,77,14.3,10:32,46.7
Justin Abdelkader,20182019,DET,L,L,71,6,13,19,-14,38,0.27,4,16,1,2,1,1,0,0,95,6.3,15:24,50.5
Rasmus Andersson,20182019,CGY,R,D,79,2,17,19,17,23,0.24,2,17,0,2,0,0,0,0,115,1.7,16:02,--
Magnus Paajarvi,20182019,OTT,L,L,80,11,8,19,-14,6,0.24,10,17,0,0,1,2,0,1,119,9.2,13:28,43.8
Johnny Boychuk,20182019,NYI,R,D,74,3,16,19,10,25,0.26,2,15,1,3,0,1,0,1,157,1.9,18:50,--
Brian Gibbons,20182019,"ANA,OTT",L,C,64,8,11,19,-5,20,0.3,8,19,0,0,0,0,0,0,50,16,10:55,34.2
Zach Bogosian,20182019,BUF,R,D,65,3,16,19,-5,52,0.29,2,17,0,1,1,1,0,0,93,3.2,21:38,--
Carl Hagelin,20182019,"PIT,LAK,WSH",L,L,58,5,14,19,7,30,0.33,5,19,0,0,0,0,0,2,99,5.1,14:44,22.2
Chris Wagner,20182019,BOS,R,R,76,12,7,19,3,51,0.25,12,19,0,0,0,0,0,1,135,8.9,13:27,45
Riley Sheahan,20182019,"PIT,FLA",L,C,82,9,10,19,-9,17,0.23,8,17,0,0,1,2,0,2,110,8.2,13:28,52.3
Marcus Foligno,20182019,MIN,L,L,82,7,12,19,-1,55,0.23,7,17,0,1,0,1,0,0,91,7.7,11:58,46.4
