#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
190,"Selanne, Teemu",RW,41,35+,UFA,"$4,000,000",82,210,26,40,66,17:52,"$19,047","$153,846","$100,000","$60,606","$2,730"
191,"Wilson, Ryan",LD,24,Stnd,RFA,"$1,275,000",59,63,1,20,21,18:44,"$20,238","$1,275,000","$63,750","$60,714","$1,153"
192,"Kunitz, Chris","RW, LW",32,Stnd,UFA,"$3,725,000",82,230,26,35,61,18:18,"$16,195","$143,269","$106,428","$61,065","$2,482"
193,"Jágr, Jaromír",RW,39,35+,UFA,"$3,300,000",73,170,19,35,54,16:20,"$19,411","$173,684","$94,285","$61,111","$2,767"
194,"Goligoski, Alex",LD/RD,26,Stnd,RFA,"$1,833,333",71,140,9,21,30,22:46,"$13,095","$203,703","$87,301","$61,111","$1,134"
195,"Martinez, Alec",LD,24,Stnd,RFA,"$737,500",51,78,6,6,12,14:43,"$9,455","$122,916","$122,916","$61,458",$982
196,"Vincour, Tomas",C,21,ELC,RFA,"$621,667",47,65,4,6,10,10:19,"$9,564","$155,416","$103,611","$62,166","$1,282"
197,"Okposo, Kyle",RW,23,Stnd,UFA,"$2,800,000",79,152,24,21,45,17:04,"$18,421","$116,666","$133,333","$62,222","$2,076"
198,"Thornton, Shawn","LW, RW",34,Stnd,UFA,"$812,500",81,114,5,8,13,9:10,"$7,127","$162,500","$101,562","$62,500","$1,094"
199,"Hartnell, Scott",LW,29,Stnd,UFA,"$4,200,000",82,232,37,30,67,17:46,"$18,103","$113,513","$140,000","$62,686","$2,882"
200,"Goc, Marcel",C,28,Stnd,UFA,"$1,700,000",57,97,11,16,27,17:37,"$17,525","$154,545","$106,250","$62,962","$1,692"
201,"Lupul, Joffrey","LW, RW",28,Stnd,UFA,"$4,250,000",66,191,25,42,67,18:36,"$22,251","$170,000","$101,190","$63,432","$3,462"
202,"Foligno, Marcus","LW, RW",20,ELC,RFA,"$826,667",14,23,6,7,13,15:48,"$35,942","$137,777","$118,095","$63,589","$3,737"
203,"Smith, Derek",LD,27,Stnd,UFA,"$700,000",47,44,2,9,11,15:56,"$15,909","$350,000","$77,777","$63,636",$934
204,"Klein, Kevin",RD,27,Stnd,UFA,"$1,350,000",66,91,4,17,21,19:56,"$14,835","$337,500","$79,411","$64,285","$1,026"
205,"Sutter, Brandon","RW, C",22,Stnd,RFA,"$2,066,667",82,171,17,15,32,17:23,"$12,085","$121,568","$137,777","$64,583","$1,449"
206,"Williams, Justin",RW,30,Stnd,UFA,"$3,825,000",82,241,22,37,59,17:09,"$15,871","$173,863","$103,378","$64,830","$2,719"
207,"Elliott, Stefan",RD,20,ELC,RFA,"$843,333",39,84,4,9,13,17:08,"$10,039","$210,833","$93,703","$64,871","$1,262"
208,"Sobotka, Vladimír","LW, C",24,Stnd,RFA,"$1,300,000",73,117,5,15,20,15:50,"$11,111","$260,000","$86,666","$65,000","$1,124"
209,"Jokinen, Jussi","LW, RW",28,Stnd,UFA,"$3,000,000",79,118,12,34,46,17:40,"$25,423","$250,000","$88,235","$65,217","$2,149"
210,"Boyle, Brian","LW, C",27,Stnd,UFA,"$1,700,000",82,165,11,15,26,15:14,"$10,303","$154,545","$113,333","$65,384","$1,360"
211,"Pavelski, Joe","RW, C",27,Stnd,UFA,"$4,000,000",82,269,31,30,61,20:36,"$14,869","$129,032","$133,333","$65,573","$2,367"
212,"Butler, Bobby",RW,24,Stnd,RFA,"$1,050,000",56,86,6,10,16,11:28,"$12,209","$175,000","$105,000","$65,625","$1,635"
213,"Ellis, Matt",LW,30,Stnd,UFA,"$525,000",60,85,3,5,8,9:43,"$6,176","$175,000","$105,000","$65,625",$900
214,"Jones, Blair",C,25,Stnd,RFA,"$525,000",43,58,3,5,8,11:21,"$9,051","$175,000","$105,000","$65,625","$1,075"
215,"Kessel, Phil",RW,24,Stnd,UFA,"$5,400,000",82,295,37,45,82,20:03,"$18,305","$145,945","$120,000","$65,853","$3,284"
216,"Edler, Alexander",LD,25,Stnd,UFA,"$3,250,000",82,228,11,38,49,23:51,"$14,254","$295,454","$85,526","$66,326","$1,661"
217,"Bickel, Stu","D, RW",25,Stnd,UFA,"$600,000",51,22,0,9,9,10:26,"$27,272",∞,"$66,666","$66,666","$1,127"
218,"Nystrom, Eric","LW, RW",28,Stnd,UFA,"$1,400,000",74,102,16,5,21,13:44,"$13,725","$87,500","$280,000","$66,666","$1,377"
219,"Lucic, Milan",LW,23,Stnd,RFA,"$4,083,333",81,149,26,35,61,17:01,"$27,404","$157,051","$116,666","$66,939","$2,962"
220,"Falk, Justin",LD,23,Stnd,RFA,"$605,000",47,46,1,8,9,19:29,"$13,152","$605,000","$75,625","$67,222",$660
221,"Stempniak, Lee",RW,28,Stnd,UFA,"$1,900,000",61,130,14,14,28,16:13,"$14,615","$135,714","$135,714","$67,857","$1,920"
222,"Kindl, Jakub",LD,24,Stnd,RFA,"$883,333",55,69,1,12,13,14:03,"$12,801","$883,333","$73,611","$67,948","$1,143"
223,"Hossa, Marián",RW,32,Stnd,UFA,"$5,275,000",81,248,29,48,77,19:57,"$21,270","$181,896","$109,895","$68,506","$3,264"
224,"Campbell, Gregory","C, LW",28,Stnd,UFA,"$1,100,000",78,74,8,8,16,12:47,"$14,864","$137,500","$137,500","$68,750","$1,103"
225,"Gunnarsson, Carl",LD,25,Stnd,RFA,"$1,325,000",76,89,4,15,19,21:42,"$14,887","$331,250","$88,333","$69,736",$803
226,"Carcillo, Daniel",LW,26,Stnd,UFA,"$775,000",28,27,2,9,11,11:24,"$28,703","$387,500","$86,111","$70,454","$2,427"
227,"Franzen, Johan","RW, LW",32,Stnd,UFA,"$3,954,545",77,211,29,27,56,17:42,"$18,741","$136,363","$146,464","$70,616","$2,901"
228,"Brouwer, Troy","LW, RW",26,Stnd,UFA,"$2,350,000",82,133,18,15,33,17:10,"$17,669","$130,555","$156,666","$71,212","$1,669"
229,"Niskanen, Matt",RD,25,Stnd,RFA,"$1,500,000",75,118,4,17,21,17:56,"$12,711","$375,000","$88,235","$71,428","$1,115"
230,"Neil, Chris",RW,32,Stnd,UFA,"$2,000,000",72,127,13,15,28,12:47,"$15,748","$153,846","$133,333","$71,428","$2,172"
231,"Tanguay, Alex","LW, RW",32,Stnd,UFA,"$3,500,000",64,84,13,36,49,19:02,"$41,666","$269,230","$97,222","$71,428","$2,873"
232,"Eakin, Cody",C,20,ELC,RFA,"$571,667",30,31,4,4,8,9:16,"$18,440","$142,916","$142,916","$71,458","$2,056"
233,"Paille, Daniel",LW,27,Stnd,UFA,"$1,075,000",69,86,9,6,15,11:29,"$12,500","$119,444","$179,166","$71,666","$1,356"
234,"Hörnqvist, Patric",RW,24,Stnd,RFA,"$3,083,333",76,230,27,16,43,15:19,"$13,405","$114,197","$192,708","$71,705","$2,648"
235,"Mitchell, Torrey","C, RW",26,Stnd,UFA,"$1,366,667",76,100,9,10,19,12:26,"$13,666","$151,851","$136,666","$71,929","$1,446"
236,"Michalek, Milan","LW, RW",27,Stnd,UFA,"$4,333,333",77,212,35,25,60,19:33,"$20,440","$123,809","$173,333","$72,222","$2,878"
237,"Winchester, Brad",LW,30,Stnd,UFA,"$725,000",67,72,6,4,10,7:48,"$10,069","$120,833","$181,250","$72,500","$1,387"
238,"Pominville, Jason",RW,29,Stnd,UFA,"$5,300,000",82,235,30,43,73,19:40,"$22,553","$176,666","$123,255","$72,602","$3,286"
239,"Hayes, Jimmy",RW,22,ELC,RFA,"$654,167",31,41,5,4,9,10:14,"$15,955","$130,833","$163,541","$72,685","$2,062"
240,"Tropp, Corey","RW, LW",22,ELC,RFA,"$586,667",34,32,3,5,8,10:05,"$18,333","$195,555","$117,333","$73,333","$1,711"
241,"Arnott, Jason",C,37,35+,UFA,"$2,500,000",72,142,17,17,34,14:05,"$17,605","$147,058","$147,058","$73,529","$2,465"
242,"Clitsome, Grant",LD,26,Stnd,UFA,"$1,250,000",63,87,4,13,17,17:00,"$14,367","$312,500","$96,153","$73,529","$1,167"
243,"Cole, Erik",LW,33,Stnd,UFA,"$4,500,000",82,241,35,26,61,18:31,"$18,672","$128,571","$173,076","$73,770","$2,963"
244,"Fleischmann, Tomas",LW,27,Stnd,UFA,"$4,500,000",82,217,27,34,61,19:05,"$20,737","$166,666","$132,352","$73,770","$2,875"
245,"Savard, David",RD,21,ELC,RFA,"$740,167",31,34,2,8,10,16:34,"$21,769","$370,083","$92,520","$74,016","$1,441"
246,"Rome, Aaron",D,28,Stnd,UFA,"$750,000",43,42,4,6,10,15:13,"$17,857","$187,500","$124,999","$75,000","$1,146"
247,"Sedin, Henrik",C,31,Stnd,UFA,"$6,100,000",82,113,14,67,81,19:05,"$53,982","$435,714","$91,044","$75,308","$3,898"
248,"MacArthur, Clarke",LW,26,Stnd,UFA,"$3,250,000",73,148,20,23,43,15:50,"$21,959","$162,500","$141,304","$75,581","$2,811"
249,"Alzner, Karl",LD,23,Stnd,RFA,"$1,285,000",82,56,1,16,17,20:52,"$22,946","$1,285,000","$80,312","$75,588",$750
250,"Weise, Dale","RW, LW",23,Stnd,RFA,"$605,000",68,48,4,4,8,8:09,"$12,604","$151,250","$151,250","$75,625","$1,091"
251,"Ferriero, Benn",RW,24,Stnd,RFA,"$605,000",35,68,7,1,8,12:02,"$8,897","$86,428","$605,000","$75,625","$1,436"
252,"Ott, Steve","C, LW",29,Stnd,UFA,"$2,950,000",74,108,11,28,39,18:20,"$27,314","$268,181","$105,357","$75,641","$2,174"
253,"St. Louis, Martin",RW,36,35+,UFA,"$5,625,000",77,185,25,49,74,22:37,"$30,405","$225,000","$114,795","$76,013","$3,230"
254,"Suter, Ryan",LD,26,Stnd,UFA,"$3,500,000",79,134,7,39,46,26:30:00,"$26,119","$500,000","$89,743","$76,086","$1,671"
255,"Ellis, Ryan",RD,20,ELC,RFA,"$840,000",32,34,3,8,11,14:49,"$24,705","$280,000","$105,000","$76,363","$1,771"
256,"Wingels, Tommy","RW, LW",23,ELC,RFA,"$687,500",33,71,3,6,9,13:44,"$9,683","$229,166","$114,583","$76,388","$1,516"
257,"Kostopoulos, Tom","RW, LW",32,Stnd,UFA,"$916,667",81,91,4,8,12,12:19,"$10,073","$229,166","$114,583","$76,388",$918
258,"Palmieri, Nick",RW,22,ELC,RFA,"$536,667",38,55,4,3,7,10:34,"$9,757","$134,166","$178,889","$76,666","$1,336"
259,"Backlund, Mikael",C,22,ELC,RFA,"$845,833",41,85,4,7,11,15:23,"$9,950","$211,458","$120,833","$76,893","$1,341"
260,"Elias, Patrik","C, LW",35,Stnd,UFA,"$6,000,000",81,164,26,52,78,19:51,"$36,585","$230,769","$115,384","$76,923","$3,731"
261,"Christensen, Erik",C,28,Stnd,UFA,"$925,000",49,44,7,5,12,10:24,"$21,022","$132,142","$185,000","$77,083","$1,815"
262,"Zubrus, Dainius",LW,33,Stnd,UFA,"$3,400,000",82,109,17,27,44,18:41,"$31,192","$200,000","$125,925","$77,272","$2,219"
263,"Stamkos, Steven","C, RW",21,Stnd,UFA,"$7,500,000",82,303,60,37,97,22:01,"$24,752","$125,000","$202,702","$77,319","$4,154"
264,"Erat, Martin",RW,30,Stnd,UFA,"$4,500,000",71,107,19,39,58,18:28,"$42,056","$236,842","$115,384","$77,586","$3,432"
265,"Brassard, Derick","LW, C",24,Stnd,RFA,"$3,200,000",74,125,14,27,41,16:20,"$25,600","$228,571","$118,518","$78,048","$2,647"
266,"Bergeron, Patrice",C,26,Stnd,UFA,"$5,000,000",81,191,22,42,64,18:34,"$26,178","$227,272","$119,047","$78,125","$3,324"
267,"Gillies, Colton",C,22,Stnd,RFA,"$625,000",75,48,2,6,8,10:05,"$13,020","$312,500","$104,166","$78,125",$826
268,"Taormina, Matt",LD,25,Stnd,UFA,"$550,000",30,33,1,6,7,16:32,"$16,666","$550,000","$91,666","$78,571","$1,108"
269,"Souray, Sheldon",D,35,Stnd,UFA,"$1,650,000",64,179,6,15,21,20:27,"$9,217","$275,000","$110,000","$78,571","$1,260"
270,"Jackman, Tim",RW,30,Stnd,UFA,"$550,000",75,103,1,6,7,9:07,"$5,339","$550,000","$91,666","$78,571",$804
271,"Thorburn, Chris","RW, LW",28,Stnd,UFA,"$866,667",72,69,4,7,11,10:10,"$12,560","$216,666","$123,809","$78,787","$1,183"
272,"Callahan, Ryan",RW,26,Stnd,UFA,"$4,275,000",76,235,29,25,54,21:02,"$18,191","$147,413","$171,000","$79,166","$2,674"
273,"Ribeiro, Mike",C,31,Stnd,UFA,"$5,000,000",74,142,18,45,63,20:02,"$35,211","$277,777","$111,111","$79,365","$3,372"
274,"Ullstrom, David","C, LW",22,ELC,RFA,"$637,500",29,40,4,4,8,10:58,"$15,937","$159,375","$159,375","$79,687","$2,004"
275,"Malkin, Evgeni",C,25,Stnd,UFA,"$8,700,000",75,339,50,59,109,21:01,"$25,663","$174,000","$147,457","$79,816","$5,519"
276,"Salo, Sami",D,37,35+,UFA,"$2,000,000",69,136,9,16,25,20:26,"$14,705","$222,222","$125,000","$80,000","$1,418"
277,"Staal, Jordan","C, LW",23,Stnd,UFA,"$4,000,000",62,149,25,25,50,20:03,"$26,845","$160,000","$160,000","$80,000","$3,217"
278,"Stafford, Drew","RW, LW",26,Stnd,UFA,"$4,000,000",80,226,20,30,50,17:38,"$17,699","$200,000","$133,333","$80,000","$2,835"
279,"Kovalchuk, Ilya","LW, RW",28,Stnd,UFA,"$6,666,666",77,310,37,46,83,23:49,"$21,505","$180,180","$144,927","$80,321","$3,635"
280,"Clowe, Ryane","LW, RW",29,Stnd,UFA,"$3,625,000",76,180,17,28,45,17:51,"$20,138","$213,235","$129,464","$80,555","$2,672"
281,"Samuelsson, Mikael",RW,35,Stnd,UFA,"$2,500,000",54,138,14,17,31,15:57,"$18,115","$178,571","$147,058","$80,645","$2,902"
282,"Powe, Darroll",C,26,Stnd,UFA,"$1,066,667",82,109,6,7,13,13:59,"$9,785","$177,777","$152,381","$82,051",$930
283,"Fisher, Mike",C,31,Stnd,UFA,"$4,200,000",72,157,24,27,51,19:17,"$26,751","$175,000","$155,555","$82,352","$3,025"
284,"Skille, Jack",RW,24,Stnd,UFA,"$825,000",46,76,4,6,10,11:57,"$10,855","$206,250","$137,500","$82,500","$1,500"
285,"Alfredsson, Daniel",RW,39,35+,UFA,"$4,875,000",75,191,27,32,59,18:56,"$25,523","$180,555","$152,343","$82,627","$3,433"
286,"Bogosian, Zach",RD,21,Stnd,RFA,"$2,500,000",65,150,5,25,30,23:18,"$16,666","$500,000","$100,000","$83,333","$1,650"
287,"Backes, David","C, RW",27,Stnd,UFA,"$4,500,000",82,234,24,30,54,19:59,"$19,230","$187,500","$150,000","$83,333","$2,746"
288,"Letang, Kris",RD,24,Stnd,UFA,"$3,500,000",51,142,10,32,42,24:50:00,"$24,647","$350,000","$109,375","$83,333","$2,763"
289,"Spezza, Jason","C, RW",28,Stnd,UFA,"$7,000,000",80,232,34,50,84,19:55,"$30,172","$205,882","$140,000","$83,333","$4,393"
290,"Setoguchi, Devin",RW,24,Stnd,UFA,"$3,000,000",69,174,19,17,36,17:35,"$17,241","$157,894","$176,470","$83,333","$2,472"
291,"Kronwall, Niklas",LD,30,Stnd,UFA,"$3,000,000",82,141,15,21,36,22:51,"$21,276","$200,000","$142,857","$83,333","$1,601"
292,"Butler, Chris",RD,25,Stnd,RFA,"$1,250,000",68,62,2,13,15,21:36,"$20,161","$625,000","$96,153","$83,333",$851
293,"Hannan, Scott",D,32,Stnd,UFA,"$1,000,000",78,49,2,10,12,20:21,"$20,408","$500,000","$100,000","$83,333",$630
294,"Kulemin, Nikolai","LW, RW",25,Stnd,RFA,"$2,350,000",70,107,7,21,28,15:13,"$21,962","$335,714","$111,904","$83,928","$2,206"
295,"Steckel, David",C,29,Stnd,UFA,"$1,100,000",76,79,8,5,13,12:49,"$13,924","$137,500","$220,000","$84,615","$1,129"
296,"Eager, Ben",LW,27,Stnd,UFA,"$1,100,000",63,69,8,5,13,8:32,"$15,942","$137,500","$220,000","$84,615","$2,046"
297,"Cleary, Daniel",RW,33,Stnd,UFA,"$2,800,000",75,199,12,21,33,15:58,"$14,070","$233,333","$133,333","$84,848","$2,338"
298,"Legwand, David","C, LW",31,Stnd,UFA,"$4,500,000",78,140,19,34,53,18:31,"$32,142","$236,842","$132,352","$84,905","$3,115"
299,"McClement, Jay",C,28,Stnd,UFA,"$1,450,000",80,95,10,7,17,13:45,"$15,263","$145,000","$207,142","$85,294","$1,318"
300,"Wideman, Dennis",RD,28,Stnd,UFA,"$3,937,500",82,175,11,35,46,23:54,"$22,500","$357,954","$112,500","$85,597","$2,009"
301,"Hall, Adam",RW,31,Stnd,UFA,"$600,000",57,63,2,5,7,11:51,"$9,523","$300,000","$119,999","$85,714",$888
302,"Porter, Chris",LW,27,Stnd,UFA,"$600,000",47,61,4,3,7,10:23,"$9,836","$150,000","$199,999","$85,714","$1,229"
303,"Hunter, Trent",RW,31,Stnd,UFA,"$600,000",38,51,2,5,7,10:05,"$11,764","$300,000","$120,000","$85,714","$1,565"
304,"Fiddler, Vernon","C, LW",31,Stnd,UFA,"$1,800,000",82,123,8,13,21,13:59,"$14,634","$225,000","$138,461","$85,714","$1,569"
305,"Loktionov, Andrei",C,21,ELC,RFA,"$604,167",39,60,3,4,7,12:31,"$10,069","$201,389","$151,041","$86,309","$1,237"
306,"Parise, Zach",LW,27,Stnd,UFA,"$6,000,000",82,293,31,38,69,21:29,"$20,477","$193,548","$157,894","$86,956","$3,405"
307,"Leblanc, Louis",C,20,ELC,RFA,"$870,000",42,58,5,5,10,11:11,"$15,000","$174,000","$174,000","$87,000","$1,852"
308,"Kassian, Zack",RW,20,ELC,RFA,"$870,000",44,54,4,6,10,11:17,"$16,111","$217,500","$145,000","$87,000","$1,752"
309,"Streit, Mark",RD,34,Stnd,UFA,"$4,100,000",82,149,7,40,47,23:22,"$27,516","$585,714","$102,500","$87,234","$2,139"
310,"Ebbett, Andrew",C,28,Stnd,UFA,"$525,000",18,27,5,1,6,9:35,"$19,444","$105,000","$525,000","$87,500","$3,043"
311,"Bernier, Steve",RW,26,Stnd,UFA,"$525,000",32,23,1,5,6,11:57,"$22,826","$525,000","$105,000","$87,500","$1,372"
312,"Van Der Gulik, David",LW,28,Stnd,UFA,"$525,000",25,20,1,5,6,8:12,"$26,250","$525,000","$105,000","$87,500","$2,560"
313,"Ladd, Andrew",LW,26,Stnd,UFA,"$4,400,000",82,265,28,22,50,19:33,"$16,603","$157,142","$200,000","$88,000","$2,744"
314,"Zetterberg, Henrik",C,31,Stnd,UFA,"$6,083,333",82,267,22,47,69,19:50,"$22,784","$276,515","$129,432","$88,164","$3,740"
315,"Perry, Corey",RW,26,Stnd,UFA,"$5,325,000",80,277,37,23,60,21:22,"$19,223","$143,918","$231,521","$88,750","$3,115"
316,"Kobasew, Chuck",RW,29,Stnd,UFA,"$1,250,000",58,65,7,7,14,11:50,"$19,230","$178,571","$178,571","$89,285","$1,821"
317,"McNabb, Brayden",LD,20,ELC,RFA,"$715,000",25,23,1,7,8,17:50,"$31,086","$715,000","$102,142","$89,375","$1,603"
318,"Kopitar, Anze",C,24,Stnd,UFA,"$6,800,000",82,230,25,51,76,21:20,"$29,565","$272,000","$133,333","$89,473","$3,887"
319,"Ryan, Bobby","RW, LW",24,Stnd,UFA,"$5,100,000",82,204,31,26,57,18:21,"$25,000","$164,516","$196,153","$89,473","$3,389"
320,"White, Ian",D,27,Stnd,UFA,"$2,875,000",77,196,7,25,32,22:58,"$14,668","$410,714","$115,000","$89,843","$1,625"
321,"Corvo, Joe",D,34,Stnd,UFA,"$2,250,000",75,168,4,21,25,18:48,"$13,392","$562,500","$107,142","$90,000","$1,595"
322,"Kostitsyn, Andrei",C,26,Stnd,UFA,"$3,250,000",72,122,16,20,36,15:06,"$26,639","$203,125","$162,500","$90,277","$2,989"
323,"Carle, Matthew",LD,27,Stnd,UFA,"$3,437,500",82,132,4,34,38,23:01,"$26,041","$859,375","$101,102","$90,460","$1,821"
324,"Sbisa, Luca",LD,21,Stnd,RFA,"$2,175,000",80,88,5,19,24,17:55,"$24,715","$435,000","$114,473","$90,625","$1,517"
325,"Reese, Dylan",RD,27,Stnd,UFA,"$635,250",28,26,1,6,7,17:05,"$24,432","$635,250","$105,875","$90,750","$1,328"
326,"Kaleta, Patrick",RW,25,Stnd,RFA,"$907,500",63,69,5,5,10,13:09,"$13,152","$181,500","$181,500","$90,750","$1,095"
327,"Thornton, Joe","C, LW",32,Stnd,UFA,"$7,000,000",82,156,18,59,77,20:28,"$44,871","$388,888","$118,644","$90,909","$4,170"
328,"Roy, Derek",C,28,Stnd,UFA,"$4,000,000",80,176,17,27,44,19:19,"$22,727","$235,294","$148,148","$90,909","$2,588"
329,"Sedin, Daniel",LW,31,Stnd,UFA,"$6,100,000",72,229,30,37,67,18:48,"$26,637","$203,333","$164,864","$91,044","$4,506"
330,"Bolland, Dave",C,25,Stnd,UFA,"$3,375,000",76,126,19,18,37,16:30,"$26,785","$177,631","$187,500","$91,216","$2,691"
331,"Hendricks, Matt","RW, C, LW",30,Stnd,UFA,"$825,000",78,97,4,5,9,12:07,"$8,505","$206,250","$165,000","$91,666",$872
332,"D'Agostini, Matt",RW,25,Stnd,UFA,"$1,650,000",55,101,9,9,18,14:01,"$16,336","$183,333","$183,333","$91,666","$2,140"
333,"Nokelainen, Petteri",RW,25,Stnd,RFA,"$550,000",51,34,3,3,6,8:35,"$16,176","$183,333","$183,333","$91,666","$1,256"
334,"Cogliano, Andrew",LW,24,Stnd,UFA,"$2,390,000",82,115,13,13,26,14:42,"$20,782","$183,846","$183,846","$91,923","$1,982"
335,"Getzlaf, Ryan",C,26,Stnd,UFA,"$5,325,000",82,185,11,46,57,21:35,"$28,783","$484,090","$115,760","$93,421","$3,008"
336,"Malone, Ryan",LW,32,Stnd,UFA,"$4,500,000",68,144,20,28,48,17:41,"$31,250","$225,000","$160,714","$93,750","$3,742"
337,"Winchester, Jesse","C, RW, LW",28,Stnd,UFA,"$750,000",32,52,2,6,8,10:38,"$14,423","$375,000","$125,000","$93,750","$2,204"
338,"Grabner, Michael","LW, RW",24,Stnd,UFA,"$3,000,000",78,174,20,12,32,15:32,"$17,241","$150,000","$250,000","$93,750","$2,476"
339,"Moen, Travis","LW, RW",29,Stnd,UFA,"$1,500,000",48,45,9,7,16,15:42,"$33,333","$166,666","$214,285","$93,750","$1,990"
340,"Kopecky, Tomas",RW,29,Stnd,UFA,"$3,000,000",80,143,10,22,32,17:16,"$20,979","$300,000","$136,363","$93,750","$2,171"
341,"Umberger, R.J.",C,29,Stnd,UFA,"$3,750,000",77,200,20,20,40,18:11,"$18,750","$187,500","$187,500","$93,750","$2,678"
342,"Ference, Andrew",RD,32,Stnd,UFA,"$2,250,000",72,107,6,18,24,18:53,"$21,028","$375,000","$125,000","$93,750","$1,654"
343,"Carter, Ryan","C, LW",28,Stnd,UFA,"$750,000",72,50,4,4,8,10:20,"$15,000","$187,500","$187,500","$93,750","$1,008"
344,"McLeod, Cody","LW, RW",27,Stnd,UFA,"$1,033,333",75,62,6,5,11,7:11,"$16,666","$172,222","$206,666","$93,939","$1,918"
345,"Kane, Patrick",RW,23,Stnd,UFA,"$6,300,000",82,253,23,43,66,20:11,"$24,901","$273,913","$146,511","$95,454","$3,806"
346,"Stewart, Chris","RW, LW",24,Stnd,RFA,"$2,875,000",79,166,15,15,30,15:26,"$17,319","$191,666","$191,666","$95,833","$2,358"
347,"Jeffrey, Dustin",C,23,Stnd,RFA,"$575,000",26,33,4,2,6,12:06,"$17,424","$143,750","$287,500","$95,833","$1,827"
348,"Burns, Brent",RD,26,Stnd,UFA,"$3,550,000",81,201,11,26,37,22:32,"$17,661","$322,727","$136,538","$95,945","$1,944"
349,"Demers, Jason",RD,23,Stnd,RFA,"$1,250,000",57,73,4,9,13,16:50,"$17,123","$312,500","$138,888","$96,153","$1,302"
350,"Plekanec, Tomas",C,29,Stnd,UFA,"$5,000,000",81,220,17,35,52,20:45,"$22,727","$294,117","$142,857","$96,153","$2,974"
351,"Byfuglien, Dustin",RD,26,Stnd,UFA,"$5,200,000",66,223,12,41,53,24:06:00,"$23,318","$433,333","$126,829","$98,113","$3,269"
352,"Gáborík, Marián",RW,29,Stnd,UFA,"$7,500,000",82,276,41,35,76,19:30,"$27,173","$182,926","$214,285","$98,684","$4,690"
353,"Miettinen, Antti",RW,31,Stnd,UFA,"$1,300,000",45,58,5,8,13,11:42,"$22,413","$259,999","$162,500","$100,000","$2,469"
354,"Josefson, Jacob","C, LW",20,ELC,RFA,"$900,000",41,37,2,7,9,12:05,"$24,324","$450,000","$128,571","$100,000","$1,816"
355,"Cullen, Matt","C, LW",35,Stnd,UFA,"$3,500,000",73,164,14,21,35,18:56,"$21,341","$250,000","$166,666","$100,000","$2,532"
356,"Datsyuk, Pavel","C, LW",33,Stnd,UFA,"$6,700,000",70,164,19,48,67,19:34,"$40,853","$352,631","$139,583","$100,000","$4,891"
357,"Johnson, Erik",RD,23,Stnd,RFA,"$2,600,000",73,155,4,22,26,20:50,"$16,774","$650,000","$118,181","$100,000","$1,709"
358,"Richards, Brad","C, LW",31,Stnd,UFA,"$6,666,666",82,229,25,41,66,20:15,"$29,112","$266,666","$162,601","$101,010","$4,014"
359,"Kesler, Ryan","C, RW",27,Stnd,UFA,"$5,000,000",77,222,22,27,49,20:05,"$22,522","$227,272","$185,185","$102,040","$3,233"
360,"Beagle, Jay",C,26,Stnd,RFA,"$512,500",41,49,4,1,5,11:51,"$10,459","$128,125","$512,500","$102,500","$1,054"
361,"Fraser, Colin",C,26,Stnd,UFA,"$825,000",67,54,2,6,8,9:44,"$15,277","$412,500","$137,500","$103,125","$1,265"
362,"O'Brien, Jim",C,22,ELC,RFA,"$620,833",28,37,3,3,6,11:45,"$16,779","$206,944","$206,944","$103,472","$1,887"
363,"Lewis, Trevor",RW,24,Stnd,RFA,"$725,000",72,103,3,4,7,13:14,"$7,038","$241,666","$181,250","$103,571",$760
364,"Langenbrunner, Jamie",RW,36,35+,UFA,"$2,500,000",70,127,6,18,24,14:36,"$19,685","$416,666","$138,888","$104,166","$2,446"
365,"Handzus, Michal",C,34,Stnd,UFA,"$2,500,000",67,81,7,17,24,14:27,"$30,864","$357,142","$147,058","$104,166","$2,582"
366,"Iginla, Jarome",RW,34,Stnd,UFA,"$7,000,000",82,251,32,35,67,20:36,"$27,888","$218,750","$200,000","$104,477","$4,143"
367,"Bieksa, Kevin",RD,30,Stnd,UFA,"$4,600,000",78,166,8,36,44,23:38,"$27,710","$575,000","$127,777","$104,545","$2,495"
368,"Smith, Trevor",C,26,Stnd,UFA,"$525,000",16,17,2,3,5,12:27,"$30,882","$262,500","$175,000","$105,000","$2,635"
369,"Lovejoy, Ben",RD,27,Stnd,UFA,"$525,000",34,48,1,4,5,13:15,"$10,937","$525,000","$131,250","$105,000","$1,165"
370,"Gordon, Andrew",RW,26,Stnd,UFA,"$537,500",37,38,2,3,5,10:51,"$14,144","$268,750","$179,166","$107,500","$1,338"
371,"Marleau, Patrick","LW, C",32,Stnd,UFA,"$6,900,000",82,251,30,34,64,20:28,"$27,490","$230,000","$202,941","$107,812","$4,111"
372,"Woywitka, Jeff",LD,28,Stnd,UFA,"$650,000",27,13,1,5,6,10:24,"$50,000","$650,000","$130,000","$108,333","$2,314"
373,"Hillen, Jack",D,25,Stnd,UFA,"$650,000",55,51,2,4,6,14:03,"$12,745","$325,000","$162,500","$108,333",$841
374,"Russell, Kris",LD/RD,24,Stnd,RFA,"$1,300,000",55,56,6,6,12,17:00,"$23,214","$216,666","$216,666","$108,333","$1,390"
