Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Nicolas Deslauriers,20142015,BUF,L,L,82,5,10,15,-24,71,0.18,5,14,0,0,0,1,0,1,76,6.6,11:52,0
Nick Schultz,20142015,PHI,L,D,80,2,13,15,2,47,0.19,2,14,0,1,0,0,0,1,69,2.9,19:03,--
Nikita Zadorov,20142015,BUF,L,D,60,3,12,15,-10,51,0.25,1,10,2,5,0,0,1,1,52,5.8,17:42,100
Nate Guenin,20142015,COL,R,D,76,2,13,15,-1,32,0.2,2,15,0,0,0,0,0,0,38,5.3,16:51,--
R.J. Umberger,20142015,PHI,L,C,67,9,6,15,-9,19,0.22,7,13,2,2,0,0,0,0,96,9.4,13:49,40.9
Chris VandeVelde,20142015,PHI,L,C,72,9,6,15,-6,28,0.21,9,15,0,0,0,0,0,0,70,12.9,11:44,37.5
Curtis Lazar,20142015,OTT,R,C,67,6,9,15,1,14,0.22,6,15,0,0,0,0,0,0,92,6.5,12:54,47.3
Scottie Upshall,20142015,FLA,L,R,63,8,7,15,-8,28,0.24,8,14,0,1,0,0,0,2,93,8.6,12:41,52.3
Jordin Tootoo,20142015,NJD,R,R,68,10,5,15,1,72,0.22,9,14,1,1,0,0,0,1,75,13.3,10:27,100
Barret Jackman,20142015,STL,L,D,80,2,13,15,3,47,0.19,2,14,0,0,0,1,0,1,86,2.3,16:49,--
David Clarkson,20142015,"TOR,CBJ",R,R,61,10,5,15,-12,106,0.25,9,14,1,1,0,0,0,1,95,10.5,13:48,34.3
Fedor Tyutin,20142015,CBJ,L,D,67,3,12,15,8,40,0.22,3,12,0,1,0,2,0,0,56,5.4,19:55,--
Brad Malone,20142015,CAR,L,C,65,7,8,15,-8,74,0.23,7,15,0,0,0,0,0,2,65,10.8,10:09,61.2
Andrew Ference,20142015,EDM,L,D,70,3,11,14,-17,39,0.2,3,13,0,0,0,1,0,0,58,5.2,18:53,0
David Rundblad,20142015,CHI,R,D,49,3,11,14,17,12,0.29,3,13,0,1,0,0,0,1,58,5.2,12:48,--
Kevin Bieksa,20142015,VAN,R,D,60,4,10,14,0,77,0.23,4,12,0,1,0,1,0,1,99,4,20:50,--
Kyle Chipchura,20142015,ARI,L,C,70,4,10,14,-23,82,0.2,3,13,1,1,0,0,0,0,81,4.9,13:24,51.6
Nicklas Grossmann,20142015,PHI,L,D,68,5,9,14,8,32,0.21,5,14,0,0,0,0,0,0,43,11.6,17:39,--
Christian Ehrhoff,20142015,PIT,L,D,49,3,11,14,8,26,0.29,3,12,0,2,0,0,0,3,110,2.7,21:46,--
Andrej Meszaros,20142015,BUF,L,D,60,7,7,14,-13,36,0.23,6,13,1,1,0,0,0,1,67,10.5,17:55,--
Mark Stuart,20142015,WPG,L,D,70,2,12,14,5,69,0.2,2,12,0,0,0,2,0,1,51,3.9,19:13,0
Luke Schenn,20142015,PHI,R,D,58,3,11,14,-2,18,0.24,3,14,0,0,0,0,0,0,67,4.5,18:04,--
Sergei Gonchar,20142015,"DAL,MTL",L,D,48,1,13,14,6,18,0.29,1,10,0,4,0,0,0,0,46,2.2,17:41,100
Tyler Kennedy,20142015,"SJS,NYI",R,C,38,6,8,14,-2,10,0.37,6,14,0,0,0,0,0,2,79,7.6,11:10,46.4
Paul Gaustad,20142015,NSH,L,C,73,4,10,14,7,60,0.19,4,14,0,0,0,0,0,1,54,7.4,12:26,56.4
Rene Bourque,20142015,"MTL,ANA,CBJ",L,R,51,6,8,14,-15,22,0.27,4,11,2,3,0,0,1,1,85,7.1,12:38,40
Chris Thorburn,20142015,WPG,R,R,81,7,7,14,-5,76,0.17,7,14,0,0,0,0,0,2,67,10.5,8:05,64.3
Ben Smith,20142015,"CHI,SJS",R,R,80,7,7,14,2,2,0.18,7,14,0,0,0,0,0,1,92,7.6,13:03,52.2
Ben Lovejoy,20142015,"ANA,PIT",R,D,60,2,12,14,-4,25,0.23,2,12,0,0,0,2,0,0,86,2.3,19:26,--
Alexei Emelin,20142015,MTL,L,D,68,3,11,14,5,59,0.21,3,14,0,0,0,0,0,0,43,7,19:49,--
Erik Haula,20142015,MIN,L,L,72,7,7,14,-7,32,0.19,6,12,1,1,0,1,0,1,92,7.6,12:09,45.4
Dennis Seidenberg,20142015,BOS,L,D,82,3,11,14,-1,34,0.17,3,14,0,0,0,0,0,0,103,2.9,22:06,--
Matt Martin,20142015,NYI,L,L,78,8,6,14,-4,114,0.18,8,14,0,0,0,0,0,2,90,8.9,11:16,50
Jon Merrill,20142015,NJD,L,D,66,2,12,14,-14,24,0.21,0,9,2,4,0,1,0,0,47,4.3,20:33,--
Nick Holden,20142015,COL,L,D,78,5,9,14,-11,28,0.18,3,8,2,6,0,0,0,2,94,5.3,19:48,--
Jesper Fast,20142015,NYR,R,R,58,6,8,14,-1,8,0.24,6,13,0,1,0,0,0,0,52,11.5,11:48,20
Martin Havlat,20142015,NJD,L,R,40,5,9,14,-11,10,0.35,2,8,3,6,0,0,0,1,49,10.2,14:48,--
Torrey Mitchell,20142015,"BUF,MTL",R,C,65,6,8,14,-8,34,0.22,6,14,0,0,0,0,0,2,55,10.9,14:12,49
Patrick Wiercioch,20142015,OTT,L,D,56,3,10,13,3,28,0.23,2,8,1,5,0,0,1,2,79,3.8,18:03,--
Jakub Kindl,20142015,DET,L,D,35,5,8,13,2,22,0.37,3,6,2,7,0,0,0,0,54,9.3,15:55,--
Michal Rozsival,20142015,CHI,R,D,65,1,12,13,0,22,0.2,1,13,0,0,0,0,0,0,56,1.8,17:01,--
Erik Gudbranson,20142015,FLA,R,D,76,4,9,13,-4,58,0.17,4,9,0,4,0,0,0,0,110,3.6,18:37,--
Andrej Sustr,20142015,TBL,R,D,72,0,13,13,10,34,0.18,0,12,0,1,0,0,0,0,55,0,17:42,--
David Booth,20142015,TOR,L,L,59,7,6,13,-8,25,0.22,7,12,0,0,0,1,0,2,107,6.5,11:56,46.2
Jay Bouwmeester,20142015,STL,L,D,72,2,11,13,7,24,0.18,2,9,0,4,0,0,0,0,92,2.2,22:40,--
Ryan Carter,20142015,MIN,L,L,53,3,10,13,3,55,0.25,2,12,0,0,1,1,0,0,47,6.4,10:05,41.4
Gabriel Bourque,20142015,NSH,L,L,69,3,10,13,-13,10,0.19,3,13,0,0,0,0,0,0,76,4,12:01,50
Jim Slater,20142015,WPG,L,C,82,5,8,13,-4,58,0.16,5,12,0,0,0,1,0,1,51,9.8,9:13,59.7
Mark Letestu,20142015,CBJ,R,C,54,7,6,13,-9,0,0.24,6,11,0,1,1,1,0,1,63,11.1,13:20,52.9
Robyn Regehr,20142015,LAK,L,D,67,3,10,13,10,45,0.19,3,12,0,0,0,1,0,0,63,4.8,20:20,--
Tuomo Ruutu,20142015,NJD,L,L,77,7,6,13,-3,28,0.17,7,13,0,0,0,0,0,0,74,9.5,10:52,44.4
Michael Grabner,20142015,NYI,L,L,34,8,5,13,4,4,0.38,8,13,0,0,0,0,0,0,63,12.7,12:56,0
Daniel Paille,20142015,BOS,L,L,71,6,7,13,-9,12,0.18,5,11,0,0,1,2,0,1,66,9.1,11:31,28.6
Stephen Gionta,20142015,NJD,R,C,61,5,8,13,4,12,0.21,5,11,0,0,0,2,0,1,84,6,13:11,40.4
Boyd Gordon,20142015,EDM,R,C,68,6,7,13,-5,17,0.19,4,10,1,1,1,2,0,1,65,9.2,13:20,55.9
Cody Hodgson,20142015,BUF,R,C,78,6,7,13,-28,12,0.17,6,12,0,1,0,0,0,0,127,4.7,12:51,45.9
Jan Hejda,20142015,COL,L,D,81,1,12,13,-12,42,0.16,1,12,0,0,0,1,0,0,84,1.2,20:39,--
Brad Stuart,20142015,COL,L,D,65,3,10,13,-4,16,0.2,3,12,0,1,0,0,0,0,64,4.7,20:21,100
Drew Miller,20142015,DET,L,L,82,5,8,13,-3,25,0.16,4,11,0,1,1,1,0,0,98,5.1,13:26,31.6
Ryan Murphy,20142015,CAR,R,D,37,4,9,13,-11,8,0.35,1,8,3,5,0,0,0,1,61,6.6,18:17,--
Brendan Smith,20142015,DET,L,D,76,4,9,13,-2,68,0.17,4,11,0,2,0,0,0,1,88,4.6,17:53,--
Eric Nystrom,20142015,NSH,L,L,60,7,5,12,0,15,0.2,6,11,0,0,1,1,0,1,60,11.7,13:12,33.3
Tom Gilbert,20142015,MTL,R,D,72,4,8,12,10,30,0.17,4,12,0,0,0,0,0,0,70,5.7,19:20,--
Eric Gryba,20142015,OTT,R,D,75,0,12,12,11,97,0.16,0,12,0,0,0,0,0,0,64,0,15:39,--
Barclay Goodrow,20142015,SJS,L,C,60,4,8,12,-1,35,0.2,4,11,0,0,0,1,0,2,68,5.9,11:04,52.2
Steve Ott,20142015,STL,L,C,78,3,9,12,-8,86,0.15,3,12,0,0,0,0,0,0,49,6.1,11:38,56.3
Dennis Everberg,20142015,COL,L,R,55,3,9,12,-7,10,0.22,3,12,0,0,0,0,0,0,62,4.8,11:48,0
Carl Gunnarsson,20142015,STL,L,D,61,2,10,12,10,2,0.2,2,11,0,1,0,0,0,0,54,3.7,18:04,--
Patrick Dwyer,20142015,CAR,R,R,71,5,7,12,-12,10,0.17,5,11,0,0,0,1,0,0,77,6.5,12:46,26.3
Matt Fraser,20142015,"BOS,EDM",L,R,60,8,4,12,-16,17,0.2,7,11,1,1,0,0,0,1,92,8.7,11:13,42.9
Ryan Reaves,20142015,STL,R,R,81,6,6,12,-3,116,0.15,6,12,0,0,0,0,0,1,55,10.9,8:31,--
Zbynek Michalek,20142015,"ARI,STL",R,D,68,4,8,12,-3,18,0.18,4,12,0,0,0,0,0,0,86,4.7,20:46,--
Pierre-Edouard Bellemare,20142015,PHI,L,C,81,6,6,12,-3,18,0.15,6,12,0,0,0,0,0,1,113,5.3,12:50,47.3
Andrew MacDonald,20142015,PHI,L,D,58,2,10,12,-5,41,0.21,1,7,1,5,0,0,0,0,62,3.2,20:01,--
Cody McLeod,20142015,COL,L,L,82,7,5,12,-2,191,0.15,6,11,0,0,1,1,0,2,94,7.5,11:11,11.1
Calvin de Haan,20142015,NYI,L,D,65,1,11,12,3,24,0.18,0,10,0,1,1,1,0,0,92,1.1,19:01,--
Beau Bennett,20142015,PIT,R,R,49,4,8,12,-1,16,0.24,4,12,0,0,0,0,0,1,81,4.9,12:29,0
David Moss,20142015,ARI,R,R,60,4,8,12,-18,24,0.2,3,9,1,2,0,1,0,0,96,4.2,12:55,46.2
Ryan White,20142015,PHI,R,C,34,6,6,12,4,30,0.35,6,11,0,0,0,1,0,1,45,13.3,11:43,52.9
Ronalds Kenins,20142015,VAN,L,L,30,4,8,12,-2,8,0.4,4,12,0,0,0,0,0,0,38,10.5,12:16,--
Gregory Campbell,20142015,BOS,L,C,70,6,6,12,1,45,0.17,5,11,0,0,1,1,0,2,64,9.4,12:08,53.6
Daniel Briere,20142015,COL,R,C,57,8,4,12,-7,18,0.21,8,12,0,0,0,0,1,3,69,11.6,12:07,54.2
Marc Methot,20142015,OTT,L,D,45,1,10,11,22,18,0.24,1,11,0,0,0,0,0,0,49,2,22:40,0
Deryk Engelland,20142015,CGY,R,D,76,2,9,11,-16,53,0.14,2,10,0,0,0,1,0,0,51,3.9,14:23,--
Braydon Coburn,20142015,"PHI,TBL",L,D,43,1,10,11,2,25,0.26,1,11,0,0,0,0,0,0,46,2.2,19:56,--
Jacob Josefson,20142015,NJD,L,C,62,6,5,11,0,24,0.18,3,6,0,2,3,3,0,1,61,9.8,12:26,49.3
Derek MacKenzie,20142015,FLA,L,C,82,5,6,11,-17,45,0.13,4,10,1,1,0,0,0,0,72,6.9,12:27,53.1
John Moore,20142015,"NYR,ARI",L,D,57,2,9,11,-4,30,0.19,2,7,0,4,0,0,0,0,77,2.6,16:18,--
Matt Hunwick,20142015,NYR,L,D,55,2,9,11,17,16,0.2,2,9,0,2,0,0,0,1,72,2.8,15:49,--
Eric Brewer,20142015,"TBL,ANA,TOR",L,D,44,3,8,11,-5,36,0.25,3,10,0,0,0,1,1,1,33,9.1,18:41,--
Luca Sbisa,20142015,VAN,L,D,76,3,8,11,-8,46,0.14,3,11,0,0,0,0,1,2,79,3.8,18:47,--
Maxim Lapierre,20142015,"STL,PIT",R,C,80,2,9,11,-15,32,0.14,2,11,0,0,0,0,0,0,86,2.3,10:43,52.4
Ryan Stanton,20142015,VAN,L,D,54,3,8,11,9,35,0.2,3,11,0,0,0,0,0,0,59,5.1,16:00,--
Mark Borowiecki,20142015,OTT,L,D,63,1,10,11,15,107,0.17,1,11,0,0,0,0,0,0,30,3.3,15:55,--
Olli Jokinen,20142015,"NSH,TOR,STL",L,C,62,4,6,10,6,28,0.16,4,10,0,0,0,0,0,1,110,3.6,13:16,40.6
Christian Folin,20142015,MIN,R,D,40,2,8,10,3,13,0.25,2,9,0,1,0,0,0,0,39,5.1,15:12,--
Victor Bartley,20142015,NSH,L,D,37,0,10,10,1,26,0.27,0,10,0,0,0,0,0,0,28,0,13:26,--
Johnny Oduya,20142015,CHI,L,D,76,2,8,10,5,26,0.13,2,10,0,0,0,0,0,0,76,2.6,20:17,--
Emerson Etem,20142015,ANA,L,R,45,5,5,10,-6,4,0.22,5,10,0,0,0,0,0,0,77,6.5,12:15,50
Matt Cooke,20142015,MIN,L,L,29,4,6,10,0,13,0.34,4,10,0,0,0,0,0,0,24,16.7,12:36,33.3
Rob Scuderi,20142015,PIT,L,D,82,1,9,10,9,17,0.12,1,9,0,0,0,1,0,0,52,1.9,19:09,--
Viktor Stalberg,20142015,NSH,L,L,25,2,8,10,0,18,0.4,2,10,0,0,0,0,0,1,27,7.4,11:53,100
Nikita Nikitin,20142015,EDM,L,D,42,4,6,10,-12,12,0.24,2,7,2,3,0,0,0,1,80,5,19:38,--
Joakim Lindstrom,20142015,"STL,TOR",L,C,53,4,6,10,-15,12,0.19,2,5,2,5,0,0,0,0,61,6.6,10:53,30.4
Brett Bellemore,20142015,CAR,R,D,49,2,8,10,1,27,0.2,2,10,0,0,0,0,0,1,26,7.7,16:23,--
Jyrki Jokipakka,20142015,DAL,L,D,51,0,10,10,-2,8,0.2,0,10,0,0,0,0,0,0,40,0,16:31,--
Dainius Zubrus,20142015,NJD,L,C,74,4,6,10,-9,42,0.14,4,8,0,1,0,1,0,1,72,5.6,14:40,43
Ron Hainsey,20142015,CAR,L,D,81,2,8,10,-14,16,0.12,2,9,0,1,0,0,0,0,83,2.4,21:06,100
Brenden Dillon,20142015,"DAL,SJS",L,D,80,2,8,10,-13,77,0.13,1,8,0,0,1,2,0,1,91,2.2,19:34,--
Andrew Desjardins,20142015,"SJS,CHI",L,L,69,5,5,10,-1,57,0.14,5,10,0,0,0,0,0,1,59,8.5,10:44,50.6
Seth Griffith,20142015,BOS,R,C,30,6,4,10,-2,6,0.33,5,7,1,3,0,0,0,1,33,18.2,13:27,33.3
Tim Gleason,20142015,"CAR,WSH",L,D,72,1,8,9,-13,55,0.13,1,9,0,0,0,0,0,0,54,1.9,16:20,--
Cody Goloubef,20142015,CBJ,R,D,36,0,9,9,12,19,0.25,0,8,0,0,0,1,0,0,23,0,15:34,--
Teuvo Teravainen,20142015,CHI,L,L,34,4,5,9,4,2,0.26,4,8,0,1,0,0,0,1,66,6.1,12:47,46.8
Nathan Beaulieu,20142015,MTL,L,D,64,1,8,9,6,45,0.14,1,7,0,2,0,0,0,0,62,1.6,15:42,--
Rob Klinkhammer,20142015,"ARI,PIT,EDM",L,L,69,5,4,9,-4,27,0.13,5,9,0,0,0,0,0,0,64,7.8,11:13,27
Joe Vitale,20142015,ARI,R,C,70,3,6,9,-11,36,0.13,3,9,0,0,0,0,0,0,55,5.5,11:14,48.3
Andre Benoit,20142015,BUF,L,D,59,1,8,9,-19,20,0.15,0,7,0,1,1,1,0,0,45,2.2,18:09,--
Travis Moen,20142015,"MTL,DAL",L,L,44,3,6,9,0,18,0.2,3,9,0,0,0,0,0,0,34,8.8,9:23,0
Jamie McBain,20142015,LAK,R,D,26,3,6,9,4,4,0.35,2,6,1,3,0,0,0,0,18,16.7,12:41,--
Jared Cowen,20142015,OTT,L,D,54,3,6,9,-11,45,0.17,3,9,0,0,0,0,0,1,47,6.4,18:09,--
Marcel Goc,20142015,"PIT,STL",L,C,74,3,6,9,-3,8,0.12,3,8,0,0,0,1,0,0,77,3.9,11:41,54.3
Olli Maatta,20142015,PIT,L,D,20,1,8,9,1,10,0.45,1,7,0,2,0,0,0,0,27,3.7,20:43,--
Matt Greene,20142015,LAK,R,D,82,3,6,9,1,54,0.11,3,9,0,0,0,0,0,0,69,4.4,15:48,--
Jordan Nolan,20142015,LAK,L,C,60,6,3,9,-6,54,0.15,6,9,0,0,0,0,0,1,44,13.6,9:58,16.7
Chris Butler,20142015,STL,L,D,33,3,6,9,8,23,0.27,2,8,0,0,1,1,0,0,54,5.6,17:11,--
Brett Ritchie,20142015,DAL,R,R,31,6,3,9,-1,12,0.29,6,8,0,1,0,0,0,1,78,7.7,13:59,25
Adam Pardy,20142015,WPG,L,D,55,0,9,9,9,40,0.16,0,8,0,0,0,1,0,0,29,0,15:01,--
Jay Harrison,20142015,"CAR,WPG",L,D,55,3,6,9,-1,65,0.16,2,7,1,2,0,0,0,0,50,6,15:56,--
Roman Polak,20142015,TOR,R,D,56,5,4,9,-22,48,0.16,5,9,0,0,0,0,0,1,61,8.2,21:05,100
JT Brown,20142015,TBL,R,R,52,3,6,9,-2,30,0.17,3,9,0,0,0,0,0,0,74,4.1,10:36,46.2
Leon Draisaitl,20142015,EDM,L,C,37,2,7,9,-17,4,0.24,1,7,1,2,0,0,0,1,49,4.1,12:42,40.6
Clayton Stoner,20142015,ANA,L,D,69,1,7,8,-2,68,0.12,1,8,0,0,0,0,0,1,68,1.5,17:39,--
Joakim Andersson,20142015,DET,L,C,68,3,5,8,-4,22,0.12,3,8,0,0,0,0,0,1,74,4.1,11:38,51.2
Matt Halischuk,20142015,WPG,R,R,47,3,5,8,5,6,0.17,3,8,0,0,0,0,0,1,59,5.1,9:45,100
Willie Mitchell,20142015,FLA,L,D,66,3,5,8,1,25,0.12,3,7,0,0,0,1,0,0,78,3.9,21:41,--
Tomas Kopecky,20142015,FLA,L,R,64,2,6,8,-19,28,0.13,2,8,0,0,0,0,0,1,106,1.9,12:54,75
Teemu Pulkkinen,20142015,DET,R,L,31,5,3,8,5,10,0.26,4,6,1,2,0,0,0,2,67,7.5,11:29,--
Matt Tennyson,20142015,SJS,R,D,27,2,6,8,0,16,0.3,1,5,1,2,0,1,0,0,37,5.4,17:34,--
Jack Skille,20142015,CBJ,R,R,45,6,2,8,-18,16,0.18,6,8,0,0,0,0,0,0,95,6.3,12:31,37.5
Robert Bortuzzo,20142015,"PIT,STL",R,D,51,3,5,8,-9,93,0.16,3,8,0,0,0,0,0,0,56,5.4,15:07,100
Daniel Carcillo,20142015,CHI,L,L,39,4,4,8,3,54,0.21,4,8,0,0,0,0,0,0,42,9.5,8:11,0
Mark Fayne,20142015,EDM,R,D,74,2,6,8,-21,14,0.11,2,6,0,0,0,2,0,0,78,2.6,17:56,--
Jamie Oleksiak,20142015,DAL,L,D,36,1,7,8,0,8,0.22,1,8,0,0,0,0,0,0,36,2.8,13:24,--
Ben Chiarot,20142015,WPG,L,D,40,2,6,8,5,22,0.2,2,8,0,0,0,0,0,0,37,5.4,17:01,--
Brenden Morrow,20142015,TBL,L,L,70,3,5,8,-1,64,0.11,3,8,0,0,0,0,0,0,28,10.7,9:20,--
Carlo Colaiacovo,20142015,PHI,L,D,33,2,6,8,0,10,0.24,2,6,0,2,0,0,0,0,42,4.8,16:29,--
Dalton Prout,20142015,CBJ,R,D,63,0,8,8,-14,85,0.13,0,8,0,0,0,0,0,0,64,0,18:25,--
Corey Tropp,20142015,CBJ,R,R,61,1,7,8,-14,76,0.13,1,8,0,0,0,0,0,0,22,4.6,8:45,50
Dylan Olsen,20142015,FLA,L,D,44,2,6,8,-7,20,0.18,2,7,0,1,0,0,0,0,44,4.6,15:54,--
Jordan Schroeder,20142015,MIN,R,C,25,3,5,8,9,2,0.32,3,8,0,0,0,0,0,0,48,6.3,10:51,--
Chris Neil,20142015,OTT,R,R,38,4,3,7,5,78,0.18,3,6,1,1,0,0,0,0,23,17.4,9:44,60
Nikita Nesterov,20142015,TBL,L,D,27,2,5,7,6,16,0.26,1,5,1,2,0,0,0,0,44,4.6,16:03,--
Marc-Andre Cliche,20142015,COL,R,C,74,2,5,7,-2,17,0.09,2,7,0,0,0,0,0,0,68,2.9,10:36,51.3
Scott Hannan,20142015,SJS,L,D,58,2,5,7,0,26,0.12,2,7,0,0,0,0,0,0,53,3.8,16:19,--
Mark Barberio,20142015,TBL,L,D,52,1,6,7,-4,16,0.13,1,7,0,0,0,0,0,0,53,1.9,16:47,--
Stephane Robidas,20142015,TOR,R,D,52,1,6,7,8,34,0.13,1,6,0,0,0,1,0,0,34,2.9,17:04,--
Craig Adams,20142015,PIT,R,R,70,1,6,7,-1,44,0.1,1,6,0,0,0,1,0,1,51,2,9:45,42.5
Connor Murphy,20142015,ARI,R,D,73,4,3,7,-27,42,0.1,4,7,0,0,0,0,0,0,72,5.6,16:48,0
Nicholas Shore,20142015,LAK,R,C,34,1,6,7,0,10,0.21,1,6,0,1,0,0,0,0,33,3,11:05,53.8
Tim Jackman,20142015,ANA,R,R,55,5,2,7,-4,86,0.13,5,7,0,0,0,0,0,1,55,9.1,8:23,71.4
Kevan Miller,20142015,BOS,R,D,41,2,5,7,20,15,0.17,2,7,0,0,0,0,0,1,37,5.4,18:02,--
Derrick Pouliot,20142015,PIT,L,D,34,2,5,7,-11,4,0.21,1,3,1,4,0,0,0,2,56,3.6,17:33,--
Tye McGinn,20142015,"SJS,ARI",L,L,51,2,5,7,0,21,0.14,2,7,0,0,0,0,0,0,60,3.3,10:06,50
Adam McQuaid,20142015,BOS,R,D,63,1,6,7,-2,85,0.11,1,7,0,0,0,0,0,0,60,1.7,18:26,0
Nate Prosser,20142015,MIN,R,D,63,2,5,7,-1,32,0.11,2,7,0,0,0,0,0,1,38,5.3,12:48,--
Craig Cunningham,20142015,"BOS,ARI",R,L,51,3,4,7,-7,4,0.14,2,6,0,0,1,1,0,0,54,5.6,10:28,50.7
Brian Strait,20142015,NYI,L,D,52,2,5,7,-1,32,0.13,2,6,0,0,0,1,0,0,59,3.4,18:22,0
Mike Weber,20142015,BUF,L,D,64,1,6,7,-22,68,0.11,1,6,0,0,0,1,0,0,41,2.4,18:45,--
Tim Erixon,20142015,"CBJ,CHI,TOR",L,D,42,2,5,7,-7,14,0.17,1,2,1,5,0,0,0,0,36,5.6,15:13,--
Anton Volchenkov,20142015,NSH,L,D,46,0,7,7,4,14,0.15,0,7,0,0,0,0,0,0,35,0,13:11,--
B.J. Crombeen,20142015,ARI,R,R,58,3,3,6,-6,79,0.1,3,6,0,0,0,0,0,0,43,7,8:06,100
Andrew Ebbett,20142015,PIT,L,C,24,1,5,6,1,2,0.25,1,6,0,0,0,0,0,0,21,4.8,9:00,45.4
Jacob de la Rose,20142015,MTL,L,L,33,4,2,6,-5,12,0.18,3,5,0,0,1,1,0,0,38,10.5,13:48,40
Michal Jordan,20142015,CAR,L,D,38,2,4,6,-7,4,0.16,0,4,2,2,0,0,0,0,44,4.6,15:57,--
Scott Laughton,20142015,PHI,L,C,31,2,4,6,-1,17,0.19,2,5,0,1,0,0,0,0,51,3.9,12:43,47.4
Zach Boychuk,20142015,CAR,L,L,31,3,3,6,0,4,0.19,3,6,0,0,0,0,0,0,35,8.6,10:38,--
Josh Gorges,20142015,BUF,L,D,46,0,6,6,-28,16,0.13,0,5,0,0,0,1,0,0,28,0,22:22,--
Paul Postma,20142015,WPG,R,D,42,2,4,6,1,16,0.14,0,4,2,2,0,0,0,0,40,5,14:08,--
Korbinian Holzer,20142015,TOR,R,D,34,0,6,6,3,25,0.18,0,6,0,0,0,0,0,0,32,0,17:06,--
Michael Latta,20142015,WSH,R,C,53,0,6,6,4,68,0.11,0,6,0,0,0,0,0,0,24,0,8:23,47.8
Tanner Glass,20142015,NYR,L,L,66,1,5,6,-12,98,0.09,1,6,0,0,0,0,0,0,53,1.9,10:15,33.3
Mikhail Grigorenko,20142015,BUF,L,C,25,3,3,6,-10,2,0.24,2,4,1,2,0,0,0,0,35,8.6,15:10,46.2
Zac Rinaldo,20142015,PHI,L,C,58,1,5,6,-9,102,0.1,1,6,0,0,0,0,0,0,45,2.2,8:55,33.3
Jeremy Morin,20142015,"CHI,CBJ",R,L,43,2,4,6,1,28,0.14,2,6,0,0,0,0,0,0,73,2.7,10:12,40
Shawn Thornton,20142015,FLA,R,L,46,1,4,5,-13,50,0.11,1,5,0,0,0,0,0,0,53,1.9,9:35,25
Lucas Lessio,20142015,ARI,L,L,26,2,3,5,-10,8,0.19,2,5,0,0,0,0,0,0,44,4.6,12:45,0
Michael Bournival,20142015,MTL,L,L,29,3,2,5,3,4,0.17,3,5,0,0,0,0,0,1,27,11.1,7:53,80
Brandon Bollig,20142015,CGY,L,L,62,1,4,5,-9,88,0.08,1,5,0,0,0,0,0,0,67,1.5,8:36,60
Radko Gudas,20142015,TBL,R,D,31,2,3,5,-5,34,0.16,2,5,0,0,0,0,0,1,63,3.2,17:00,--
Curtis McKenzie,20142015,DAL,L,L,36,4,1,5,-8,48,0.14,4,5,0,0,0,0,0,0,41,9.8,11:32,37.5
Martin Marincin,20142015,EDM,L,D,41,1,4,5,-4,16,0.12,1,5,0,0,0,0,0,0,38,2.6,18:39,100
Phil Varone,20142015,BUF,L,C,28,3,2,5,-14,10,0.18,3,5,0,0,0,0,0,0,28,10.7,13:27,45.1
Zach Trotman,20142015,BOS,R,D,27,1,4,5,-2,0,0.19,1,5,0,0,0,0,0,1,46,2.2,16:24,--
Brian Gibbons,20142015,CBJ,L,C,25,0,5,5,2,8,0.2,0,4,0,1,0,0,0,0,21,0,13:49,44.4
Michael Chaput,20142015,CBJ,L,C,33,1,4,5,-8,21,0.15,1,5,0,0,0,0,0,0,23,4.4,10:12,48.6
Micheal Ferland,20142015,CGY,L,L,26,2,3,5,1,16,0.19,2,4,0,1,0,0,0,1,34,5.9,10:31,--
William Karlsson,20142015,"ANA,CBJ",L,C,21,3,2,5,3,2,0.24,3,4,0,1,0,0,0,1,29,10.3,12:14,47.2
Jared Boll,20142015,CBJ,R,R,72,1,4,5,-13,109,0.07,1,5,0,0,0,0,0,0,28,3.6,7:16,0
Tyson Strachan,20142015,BUF,R,D,46,0,5,5,-30,44,0.11,0,4,0,0,0,1,0,0,38,0,18:59,--
Jack Hillen,20142015,"WSH,CAR",L,D,38,0,5,5,-1,10,0.13,0,5,0,0,0,0,0,0,24,0,12:52,--
Peter Harrold,20142015,NJD,R,D,43,3,2,5,-10,4,0.12,3,5,0,0,0,0,0,0,31,9.7,15:15,--
Trevor Smith,20142015,TOR,L,C,54,2,3,5,-9,12,0.09,2,5,0,0,0,0,0,0,46,4.4,11:04,52.2
Zach Sill,20142015,"PIT,TOR",L,C,63,1,3,4,-5,84,0.06,1,4,0,0,0,0,0,0,43,2.3,8:23,49.5
Raphael Diaz,20142015,CGY,R,D,56,2,2,4,-3,10,0.07,1,3,1,1,0,0,0,1,52,3.9,12:01,--
Simon Gagne,20142015,BOS,L,L,23,3,1,4,0,4,0.17,3,4,0,0,0,0,0,1,27,11.1,11:18,11.1
Cody McCormick,20142015,BUF,R,C,33,1,3,4,-9,40,0.12,0,3,0,0,1,1,0,0,31,3.2,11:43,50
Mirco Mueller,20142015,SJS,L,D,39,1,3,4,-8,10,0.1,1,4,0,0,0,0,0,0,31,3.2,16:58,--
Mike Weaver,20142015,MTL,R,D,31,0,4,4,0,6,0.13,0,4,0,0,0,0,0,0,8,0,14:10,--
